lyrics,artist
"S-O-S, please someone help me",rihanna
It's not healthy for me to feel this,rihanna
Y-O-U are makin' this hard,rihanna
"I can't take it, see, it don't feel right",rihanna
"S-O-S, please someone help me",rihanna
It's not healthy for me to feel this,rihanna
Y-O-U are makin' this hard,rihanna
"You got me tossin' and turnin', can't sleep at night",rihanna
"This time please, someone come and rescue me",rihanna
"'Cause you on my mind, it's got me losin' it",rihanna
"I'm lost, you got me lookin' for the rest of me",rihanna
"Love is testin' me, but still, I'm losin' it",rihanna
"This time please, someone come and rescue me",rihanna
"'Cause you on my mind, it's got me losin' it",rihanna
"I'm lost, you got me lookin' for the rest of me",rihanna
"Got the best of me, so now I'm losin' it",rihanna
Just your presence and I second guess my sanity,rihanna
"Yes, it's a lesson, it's unfair, you stole my vanity",rihanna
"My tummy's up in knots and when I see you, it gets so hot",rihanna
"My common sense is out the door, can't seem to find the l",rihanna
"Take on me (Uh-huh), you know inside you feel it right",rihanna
"Take me on, I could just die up in your arms tonight",rihanna
"I melt with you, you got me head over heels (Over heels)",rihanna
"Boy, you keep me hangin' on, the way you make me feel",rihanna
"S-O-S, please someone help me",rihanna
It's not healthy for me to feel this,rihanna
Y-O-U are makin' this hard (Y-O-U are),rihanna
"You got me tossin' and turnin', can't sleep at night",rihanna
"This time please, someone come and rescue me",rihanna
"'Cause you on my mind, it's got me losin' it ('Cause you",rihanna
"I'm lost, you got me lookin' for the rest of me",rihanna
"Love is testin' me, but still, I'm losin' it",rihanna
"This time please, someone come and rescue me (Someone com",rihanna
"'Cause you on my mind, it's got me losin' it",rihanna
"I'm lost, you got me lookin' for the rest of me",rihanna
"Got the best of me, so now I'm losin' it",rihanna
"Boy, you know you got me feelin' open",rihanna
"And boy, your love's enough with words unspoken",rihanna
"I said boy, I'm tellin' you, you got me open",rihanna
"I don't know what to do, it's true",rihanna
"I'm goin' crazy over you, I'm beggin'",rihanna
"S-O-S, please someone help me",rihanna
It's not healthy for me to feel this,rihanna
Y-O-U are makin' this hard (Why you makin' this hard for,rihanna
"You got me tossing and turning, can't sleep at night",rihanna
"This time please, someone come and rescue me (Someone res",rihanna
"'Cause you on my mind, it's got me losin' it",rihanna
"I'm lost, you got me lookin' for the rest of me",rihanna
"Love is testin' me, but still, I'm losin' it",rihanna
"This time please, someone come and rescue me",rihanna
"'Cause you on my mind, it's got me losin' it (All of the",rihanna
"I'm lost, you got me lookin' for the rest of me",rihanna
"Got the best of me, so now I'm losin' it (Best of me, I'm",rihanna
"La-la-la, la-la-la, la-la-la-la-la, oh",rihanna
"Oh, oh",rihanna
"La-la-la, la-la-la, la-la-la-la-la, oh",rihanna
"Oh, oh",rihanna
<|endoftext|>,rihanna
Tomorrow way too far away,rihanna
And we can't get back yesterday,rihanna
But we young right now,rihanna
We got right now,rihanna
So get up right now,rihanna
'Cause all we got is right now,rihanna
Tomorrow way too far away,rihanna
And we can't get back yesterday,rihanna
But we young right now,rihanna
We got right now,rihanna
So get up right now,rihanna
'Cause all we got is right now,rihanna
"Baby, tonight I need you",rihanna
And I feel it when I see you,rihanna
Wherever you wanna go,rihanna
"Whenever, baby, I'm yours",rihanna
Tomorrow way too far away,rihanna
And we can't get back yesterday,rihanna
But we young right now,rihanna
We got right now,rihanna
So get up right now,rihanna
'Cause all we got is right now,rihanna
Tomorrow way too far away,rihanna
And we can't get back yesterday,rihanna
But we young right now,rihanna
We got right now,rihanna
So get up right now,rihanna
'Cause all we got is right now,rihanna
'Cause all we got is right now,rihanna
"So close, I can taste you",rihanna
"Ain't scared, I can take you",rihanna
Can't fight the feeling,rihanna
Got me fiendin',rihanna
You got me fiendin',rihanna
Something you wanted to do all your life,rihanna
"There's no more waiting, tonight is the night",rihanna
"And it can't be wrong, not if it feels this right",rihanna
Turn it up,rihanna
"Scream it loud, yeah",rihanna
Tomorrow way too far away,rihanna
And we can't get back yesterday,rihanna
But we young right now,rihanna
We got right now,rihanna
So get up right now,rihanna
'Cause all we got is right now,rihanna
Tomorrow way too far away,rihanna
And we can't get back yesterday,rihanna
But we young right now,rihanna
We got right now,rihanna
So get up right now,rihanna
'Cause all we got is right now,rihanna
'Cause all we got is right now,rihanna
<|endoftext|>,rihanna
Stupid in love,rihanna
Oh,rihanna
Stupid in love,rihanna
Let me tell you something,rihanna
"Never, have I ever, been a size ten in my whole life",rihanna
I left the engine running,rihanna
"I just came to see, what you would do if I",rihanna
Gave you a chance to make things right,rihanna
"So I made it, even though Katy, told me that this would b",rihanna
"And she was right, mmm",rihanna
"Don't understand it, blood on your hands",rihanna
And still you insist on repeatedly trying to tell me lies,rihanna
"And I just don't know why, oh",rihanna
"This is stupid, I'm not stupid",rihanna
"Don't talk to me, like I'm stupid",rihanna
"I still love you, but I just can't do this",rihanna
"I may be dumb, but I'm not stupid",rihanna
"My new nickname is ""You Idiot"" (Such an idiot)",rihanna
"Mmm, that's what my friends are calling me when",rihanna
They see me yelling into my phone,rihanna
"They're telling me ""Let go, he is not the one""",rihanna
I thought I saw your potential,rihanna
Guess that's what made me dumb,rihanna
"He don't want it, not like you want it",rihanna
"Scheming and cheating, oh girl, why do you waste your tim",rihanna
You know he ain't right,rihanna
"Telling me this, I don't wanna listen",rihanna
But you insist on repeatedly tryna tell me lies,rihanna
And I just don't know why,rihanna
"This is stupid, I'm not stupid",rihanna
"Don't talk to me, like I'm stupid",rihanna
"I still love you, but I just can't do this",rihanna
"I may be dumb, but I'm not stupid",rihanna
Tryna make this work,rihanna
But you act like a jerk,rihanna
Silly of me to keep holding on (Oh),rihanna
But the dunce cap is off,rihanna
You don't know what you've lost,rihanna
And you won't realize,rihanna
"Till I'm gone, gone, gone",rihanna
That I was the one,rihanna
Which one of us is really dumb?,rihanna
"Oh, no, no, no",rihanna
I'm not stupid in love,rihanna
"This is stupid, I'm not stupid",rihanna
"Don't talk to me, like I'm stupid",rihanna
"I still love you, but I just can't do this",rihanna
"I may be dumb, but I'm not stupid",rihanna
"I may be dumb, but I'm not stupid in love",rihanna
<|endoftext|>,rihanna
You saw me on a television,rihanna
Setting fire to all the buildings,rihanna
"Yeah, I guess you saw me stealing",rihanna
But you've no idea what I've been needing,rihanna
We talk about when we were children,rihanna
Not the kind of kid you believe in,rihanna
You saw me on a television,rihanna
Saw me on a television,rihanna
But that's just the half of it,rihanna
"Yeah, you saw the half of it",rihanna
This is the life I live,rihanna
And that's just the half of it,rihanna
You saw me on a television,rihanna
Hanging out my dirty linen,rihanna
You're entitled to your own opinion,rihanna
Sit and shake your head at my decisions,rihanna
I guess the kind of songs that I've been singing,rihanna
Make it seem as if I'm always winning,rihanna
But you saw me on a television,rihanna
"Yeah, you saw me on a television",rihanna
But that's just the half of it,rihanna
You saw the half of it,rihanna
This is the life I live,rihanna
And that's just the half of it,rihanna
"Oh, you know me",rihanna
I'm the life of the party,rihanna
Beautiful people surround me,rihanna
Everybody fallin' in love,rihanna
"Oh, you know me",rihanna
Everybody knows that I'm crazy,rihanna
"Sticks and stones, they never break me",rihanna
And I'm the type that don't give a fuck,rihanna
And that's just the half of it,rihanna
You saw the half of it,rihanna
"Yeah, this is the life I live",rihanna
And that's just the half of it,rihanna
"Yeah, you saw the half of it",rihanna
And this is the life I live,rihanna
You saw the half of it,rihanna
Only the... half of it,rihanna
"Yeah, whoa",rihanna
Saw me on a television,rihanna
Saw me on a television,rihanna
<|endoftext|>,rihanna
"Eenie, meenie, minie, mo",rihanna
Catch a playa by the toe,rihanna
"If you want to, let him go",rihanna
"Ladies, don't worry 'cause they got plenty more",rihanna
"Men be fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Oh, it's rainin' men, girl, what you worried 'bout?",rihanna
"Who you think you getting with that ""Hi, let me freak ya""",rihanna
You got me mistaken thinking you gon' get it easy,rihanna
"First of all, you need to know that I'm not the one",rihanna
"Think you gettin' somethin', baby, you ain't gettin' none",rihanna
All you need to know that I'm a two times five,rihanna
"Load it, cock it, aim it, baby, boom bye-bye",rihanna
"Set your standards lower, boy, you're aimin' too high",rihanna
"Matter of fact, your friend looks better, so goodbye",rihanna
"Eenie, meenie, minie, mo",rihanna
Catch a playa by the toe,rihanna
"If you want to, let him go",rihanna
"Ladies, don't worry 'cause they got plenty more",rihanna
"Men be fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Oh, it's rainin' men, girl, what you worried 'bout?",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah, yeah",rihanna
"Oh woah, woah, woah",rihanna
"Excuse me, but who are you fixin' to be?",rihanna
Let them motherfuckers know there's plenty fish in the se,rihanna
And he sweatin' me just 'cause I got the tightest hole,rihanna
But I couldn't find that-that thing with a microscope (Oh,rihanna
"Give me dome, dome, da-da-da-da-da-dome, dome, dome",rihanna
"I ain't trippin' on your money, money, long, long, long",rihanna
Want my own TV production company,rihanna
"So tell Harpo to hit me, Celie",rihanna
"Anyway, RiRi, what rhymes with your name freely?",rihanna
Money got you vacationing in Chile,rihanna
Do you wanna sit on the back while I wheelie?,rihanna
"Really? Really? No, for real, really?",rihanna
"Laid out on the beach, they be feeding me my catfishes",rihanna
"'Cause it's raining men, fat bitches",rihanna
"Men be fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Oh, it's rainin' men, girl, what you worried 'bout?",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah, yeah",rihanna
"Oh woah, woah, woah",rihanna
"I said ayy, outta my way, where my ladies?",rihanna
"Ridin' big, living good, doin' big things",rihanna
Dancin' don't pay,rihanna
"Player, keep the money, I can buy my own drink",rihanna
Up in the club (Ayy),rihanna
"See men coming, dime a dozen",rihanna
So it don't mean nothin' to me (Ayy),rihanna
"And I ain't even worried about you, homie",rihanna
'Cause there’s plenty more fish in the sea (Okay),rihanna
"Eenie, meenie, minie, mo",rihanna
Catch a playa by the toe,rihanna
"If you want to, let him go",rihanna
"Ladies, don't worry 'cause they got plenty more",rihanna
"Men be fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Fallin' like the rain, so we ain't runnin' out",rihanna
"Oh, it's rainin' men, girl, what you worried 'bout?",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah, yeah",rihanna
"Oh woah, woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah",rihanna
"Oh woah, woah",rihanna
"Oh yeah, yeah, yeah",rihanna
"Oh woah, woah, woah",rihanna
<|endoftext|>,rihanna
Know I'm missin' that kissin' in the rover,rihanna
"Boy, what I'm feelin', never feel it about another",rihanna
"I need you, why can't you come over?",rihanna
"And you my lover, but I love you like a brother",rihanna
"Babe, you the one at the end of the day",rihanna
You are who you are and I love you that way,rihanna
"Lust ain't love, if you know the difference",rihanna
"You got a little game on ya, caught up in your feelings",rihanna
We together like..,rihanna
Ooh,rihanna
"You know that I'mma do whatever, I'm not gon' leave",rihanna
"(Oh, yeah, yeah)",rihanna
"This kind of love don't come easy (Ah, yeah, yeah)",rihanna
"We don't care what they think, babe",rihanna
Promise we'll stay the same,rihanna
Say that you'll stay right here for me,rihanna
"See, I know you like being 'round chicks",rihanna
"And looking at her hips, and a little outfit",rihanna
"Hey, what can I say? (What can I say?)",rihanna
"That's what I love about you, babe",rihanna
"(That's what I love about you, babe)",rihanna
"Yeah, I don't ask, 'cause I know you gon' lie",rihanna
"You're way too sexy, to ever be shy",rihanna
"Hey, what can I say? (What can I say?)",rihanna
"That's what I love about you, babe",rihanna
"(That's what I love about you, babe)",rihanna
(Go ahead),rihanna
"Do ya thang, do ya thang",rihanna
"Do ya thang, do ya, do ya, do ya thang",rihanna
(Go ahead),rihanna
"Do ya thang, do ya thang",rihanna
"Do ya, do ya, do ya thang",rihanna
(Go ahead),rihanna
"Do ya thang, do ya thang",rihanna
"Do ya, do ya, do ya thang",rihanna
(Go ahead),rihanna
"Do ya thang, do ya thang",rihanna
"Do ya, do ya, do ya thang",rihanna
Go ahead,rihanna
You the shit,rihanna
"Yeah, baby, you the bomb",rihanna
"Middle of the day, give me what I want",rihanna
"It feels so special, it feels so good",rihanna
And he ain't goin' no where even if he could,rihanna
"I got that ow, ow",rihanna
"You know what I’m talkin' about, 'bout",rihanna
"Make a nigga scream and shout, shout",rihanna
"Every time the lights go out, out",rihanna
"We out, out",rihanna
"You know that I'mma do whatever, I'm not gon' leave",rihanna
"(Oh, yeah, yeah)",rihanna
"This kind of love don't come easy (Ah, yeah, yeah)",rihanna
"Fuck what you think, babe",rihanna
Promise we'll stay the same,rihanna
Say that you'll stay right here for me,rihanna
"See, I know you like being 'round chicks",rihanna
